ItemCode,ItemName,Categoria,U_Divisi,U_Linea,U_Area,Lote,FechAdmis,Rango_Fechas,Cantidad,Costo,ValorStockTotal,CodBodega,NomBodega,Ancho,Peso,SubClasif,Proveedor,Observaciones,ClaseExpedicion,UMInv,Base_Mt2,Base_MT3,dias_recep,Fec_ult_vta,Fec_ult_consumo,Fecha_Ult_recep,U_Vendedor,U_Stock_minimo,U_Stock_reposicion,CardCode,CardName,ClienteItem,PlannedQty,CmpltQty,Comprometido,QtyUltFact
58028,TEST ACIDO PERACETICO 50MG/L (DESINFECTANTE),POSCOSECHA FUNGICIDA,,,,,1900-01-01,Error en procesamiento,14.0,54946.9286,769257.0,"01, 08, 20, 21, 38, 48, 51, 52, 53, 54","BODEGA COSTEO, MPRIMA SOBRE STOCK, POSCOSECHA MUESTRAS, TINTAS, RRHH, POSCOSECHA, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,52417,Consignacion,UNIDAD,,,20.0,2024-02-05,,2025-11-05,,0.0,0.0,,,,0.0,0.0,0.0,20.0
58030,TEST ACIDO PERACETICO 500 MG/L (DESINFECTANTE),POSCOSECHA FUNGICIDA,,,,,1900-01-01,Error en procesamiento,20.0,51557.25,1031145.0,"54, 53, 52, 51, 48, 38, 21, 20, 17, 08, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, POSCOSECHA, RRHH, TINTAS, POSCOSECHA MUESTRAS, BODEGA CLIENTES, MPRIMA SOBRE STOCK, BODEGA COSTEO",0.0,0.0,,- Ningún fabricante -,52417,Consignacion,UNIDAD,,,5.0,2025-11-21,2025-11-17,2025-11-20,,0.0,0.0,,,,0.0,0.0,220.0,110.0
58043,LAMINADO FILM PETG 280 MM 45 MIC JIANGSU,PROD. MAT.PRIMA,,,,123,2024-09-30,Error en procesamiento,1400.0,140.2414,196338.0,02,MATERIAS PRIMAS E INSUMOS,0.0,0.0,PETG,JIANGSU GUANGHUI,PETG,Consignacion,M2,,,270.0,,2025-02-28,2025-02-28,,0.0,0.0,99554980-C,VICTORIA SPA,,300000.0,302900.0,0.0,0.0
58052,TELEMECANIQUE XUB5ANANM12 - FTC START M18,ST-ETIQUETADO,,,,,1900-01-01,Error en procesamiento,9.0,84295.6667,758661.0,"01, 02, 04, 03, 08, 07, 06, 05, 13, 14, 16, 15, 10, 09, 11, 12, 17, 18, 20, 19, 21, 22, 24, 26, 38, 36, 35, 34, 44, 45, 40, 42, 48, 46, 50, 49, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, TDP STOCK, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, RRHH, CONTAINER, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, BODEGA DURAMET, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,Consignacion,UNIDAD,,,104.0,2025-07-28,2025-10-30,2025-08-13,,0.0,0.0,,,,0.0,0.0,0.0,80.0
58055,TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,,,,,1900-01-01,Error en procesamiento,75.8,62527.6913,4739599.0,"54, 53, 52, 51, 49, 50, 46, 48, 42, 40, 45, 44, 34, 35, 36, 38, 26, 24, 22, 21, 19, 20, 18, 17, 12, 11, 09, 10, 15, 16, 14, 13, 05, 06, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, SINCLAIR STOCK, POSCOSECHA, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, CONTAINER, RRHH, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TDP STOCK, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,DURST,,Consignacion,LITRO,,,245.0,,2025-10-31,2025-03-25,,8.0,0.0,,,,0.0,0.0,0.0,0.0
58059,TINTA UV MAGENTA 1690276 DURST,PROD. TINTAS DIGITAL,,,,,1900-01-01,Error en procesamiento,35.8,69021.1453,2470957.0,"01, 02, 04, 03, 08, 07, 06, 05, 13, 14, 16, 15, 10, 09, 11, 12, 17, 18, 20, 19, 21, 22, 24, 26, 38, 36, 35, 34, 44, 45, 40, 42, 48, 46, 50, 49, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, TDP STOCK, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, RRHH, CONTAINER, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, BODEGA DURAMET, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,DURST,,Consignacion,LITRO,,,159.0,,2025-10-31,2025-06-19,,8.0,0.0,,,,0.0,0.0,0.0,0.0
58060,TINTA UV BLACK 1690320 DURST,PROD. TINTAS DIGITAL,,,,,1900-01-01,Error en procesamiento,68.1,64700.558,4406108.0,"54, 53, 52, 51, 49, 50, 46, 48, 42, 40, 45, 44, 34, 35, 36, 38, 26, 24, 22, 21, 19, 20, 18, 17, 12, 11, 09, 10, 15, 16, 14, 13, 05, 06, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, SINCLAIR STOCK, POSCOSECHA, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, CONTAINER, RRHH, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TDP STOCK, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,DURST,,Consignacion,LITRO,,,25.0,,2025-10-31,2025-10-31,,8.0,0.0,,,,0.0,0.0,0.0,0.0
58061,TINTA UV ORANGE 1690246 DURST,PROD. TINTAS DIGITAL,,,,,1900-01-01,Error en procesamiento,3.1,74545.4839,231091.0,"01, 02, 04, 03, 08, 07, 06, 05, 13, 14, 16, 15, 10, 09, 11, 12, 17, 18, 20, 19, 21, 22, 24, 26, 38, 36, 35, 34, 44, 45, 40, 42, 48, 46, 50, 49, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, TDP STOCK, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, RRHH, CONTAINER, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, BODEGA DURAMET, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,DURST,,Consignacion,LITRO,,,245.0,,2025-10-31,2025-03-25,,8.0,0.0,,,,0.0,0.0,0.0,0.0
58062,TINTA UV VIOLET 1690269 DURST,PROD. TINTAS DIGITAL,,,,,1900-01-01,Error en procesamiento,75.0,82572.4533,6192934.0,"54, 53, 52, 51, 49, 50, 46, 48, 42, 40, 45, 44, 34, 35, 36, 38, 26, 24, 22, 21, 19, 20, 18, 17, 12, 11, 09, 10, 15, 16, 14, 13, 05, 06, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, SINCLAIR STOCK, POSCOSECHA, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, CONTAINER, RRHH, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TDP STOCK, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,DURST,,Consignacion,LITRO,,,329.0,,2025-07-31,2024-12-31,,8.0,0.0,,,,0.0,0.0,0.0,0.0
58063,TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,,,,,1900-01-01,Error en procesamiento,50.8,79399.8228,4033511.0,"01, 02, 04, 03, 08, 07, 06, 05, 13, 14, 16, 15, 10, 09, 11, 12, 17, 18, 20, 19, 21, 22, 24, 26, 38, 36, 35, 34, 44, 45, 40, 42, 48, 46, 50, 49, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, TDP STOCK, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, RRHH, CONTAINER, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, BODEGA DURAMET, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,DURST,,Consignacion,LITRO,,,25.0,,2025-10-31,2025-10-31,,8.0,0.0,,,,0.0,0.0,400.0,0.0
58064,TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,,,,,1900-01-01,Error en procesamiento,38.1,101889.4226,3881987.0,"54, 53, 52, 51, 49, 50, 46, 48, 42, 40, 45, 44, 34, 35, 36, 38, 26, 24, 22, 21, 19, 20, 18, 17, 12, 11, 09, 10, 15, 16, 14, 13, 05, 06, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, SINCLAIR STOCK, POSCOSECHA, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, CONTAINER, RRHH, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TDP STOCK, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,DURST,,Consignacion,LITRO,,,25.0,,2025-10-31,2025-10-31,,8.0,0.0,,,,0.0,0.0,0.0,0.0
58065,TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,,,,,1900-01-01,Error en procesamiento,65.0,37608.2308,2444535.0,"01, 02, 04, 03, 08, 07, 06, 05, 13, 14, 16, 15, 10, 09, 11, 12, 17, 18, 20, 19, 21, 22, 24, 26, 38, 36, 35, 34, 44, 45, 40, 42, 48, 46, 50, 49, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, TDP STOCK, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, RRHH, CONTAINER, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, BODEGA DURAMET, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,DURST,,Consignacion,LITRO,,,56.0,,2025-09-30,2025-09-30,,8.0,0.0,,,,0.0,0.0,0.0,0.0
58066,TINTA UV YELLOW 1690243 DURST,PROD. TINTAS DIGITAL,,,,,1900-01-01,Error en procesamiento,58.1,66904.9914,3887180.0,"54, 53, 52, 51, 49, 50, 46, 48, 42, 40, 45, 44, 34, 35, 36, 38, 26, 24, 22, 21, 19, 20, 18, 17, 12, 11, 09, 10, 15, 16, 14, 13, 05, 06, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, SINCLAIR STOCK, POSCOSECHA, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, CONTAINER, RRHH, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TDP STOCK, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,DURST,,Consignacion,LITRO,,,25.0,,2025-10-31,2025-10-31,,8.0,0.0,,,,0.0,0.0,0.0,0.0
58078,LAMINADO 300MM PPBB57-P4-G58 ARC,PROD. MAT.PRIMA,,,,"7414.4, 7635, 7635.1",2025-10-30,Error en procesamiento,3905.0,476.4656,1860599.0,"04, 02","PRODUCCION, MATERIAS PRIMAS E INSUMOS",300.0,0.0,POLIPROPILENO,ARCLAD,,Consignacion,M2,,,12.0,,2025-11-05,2025-11-13,,1500.0,0.0,99504220-C,SIN NOTA DE VENTA,,2200000.0,2289600.0,41052.0,0.0
58093,ALMA 6  PULGADAS APLICADOR TERMOCONTRAIBLE,INDUST. APLICADOR,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"01, 02, 04, 03, 08, 07, 06, 05, 13, 14, 15, 10, 17, 20, 21, 22, 24, 26, 38, 36, 35, 34, 44, 45, 40, 48, 46, 50, 49, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, DIFERENCIAS DE INV. P.T., BODEGA CLIENTES, POSCOSECHA MUESTRAS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, RRHH, CONTAINER, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,Consignacion,UN,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
58094,ALMA 3 PULGADAS APLICADOR TERMOCONTRAIBLE,INDUST. APLICADOR,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"54, 53, 52, 51, 49, 50, 46, 48, 40, 45, 44, 34, 35, 36, 38, 26, 24, 22, 21, 20, 17, 10, 15, 14, 13, 05, 06, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, SINCLAIR STOCK, POSCOSECHA, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, CONTAINER, RRHH, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, POSCOSECHA MUESTRAS, BODEGA CLIENTES, DIFERENCIAS DE INV. P.T., TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,- Ningún fabricante -,,Consignacion,UN,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
58098,SN 00 - LABEL INLET TURN DEVICE - APLICADOR TC TS,ST-ETIQUETADO,,,,,1900-01-01,Error en procesamiento,1.0,371205.0,371205.0,"01, 02, 04, 03, 08, 07, 06, 05, 13, 14, 15, 10, 17, 20, 21, 22, 24, 26, 38, 36, 35, 34, 44, 45, 40, 48, 46, 50, 49, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, DIFERENCIAS DE INV. P.T., BODEGA CLIENTES, POSCOSECHA MUESTRAS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, RRHH, CONTAINER, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,UNIDAD,,,371.0,,,2024-11-19,,0.0,0.0,,,,0.0,0.0,0.0,0.0
58099,SN 39 - BOTTLE SCREW - APLICADOR TC TS,ST-ETIQUETADO,,,,,1900-01-01,Error en procesamiento,1.0,403022.0,403022.0,"54, 53, 52, 51, 49, 50, 46, 48, 40, 45, 44, 34, 35, 36, 38, 26, 24, 22, 21, 20, 17, 10, 15, 14, 13, 05, 06, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, SINCLAIR STOCK, POSCOSECHA, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, CONTAINER, RRHH, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, POSCOSECHA MUESTRAS, BODEGA CLIENTES, DIFERENCIAS DE INV. P.T., TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,UNIDAD,,,371.0,,,2024-11-19,,0.0,0.0,,,,0.0,0.0,0.0,0.0
58100,SN 41 - MANDREL LABEL CYLINDER - APLICADOR TC TS,ST-ETIQUETADO,,,,,1900-01-01,Error en procesamiento,3.0,511225.6667,1533677.0,"01, 02, 04, 03, 08, 07, 06, 05, 13, 14, 15, 10, 17, 20, 21, 22, 24, 26, 38, 36, 35, 34, 44, 45, 40, 48, 46, 50, 49, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, DIFERENCIAS DE INV. P.T., BODEGA CLIENTES, POSCOSECHA MUESTRAS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, RRHH, CONTAINER, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,UNIDAD,,,371.0,,,2024-11-19,,0.0,0.0,,,,0.0,0.0,0.0,0.0
58101,"P1112640-014 Main Logic Board, USB, USB Host, Bluetooth, Modular Connectivity Slot ZD421",ST-ETIQUETADO,,,,,1900-01-01,Error en procesamiento,1.0,179401.0,179401.0,"54, 53, 52, 51, 49, 50, 46, 48, 40, 45, 44, 34, 35, 36, 38, 26, 24, 22, 21, 20, 17, 10, 15, 14, 13, 05, 06, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, SINCLAIR STOCK, POSCOSECHA, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, CONTAINER, RRHH, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, POSCOSECHA MUESTRAS, BODEGA CLIENTES, DIFERENCIAS DE INV. P.T., TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,- Ningún fabricante -,,Consignacion,UN,,,620.0,,2025-09-03,2024-03-15,,0.0,0.0,,,,0.0,0.0,0.0,0.0
